Time,event_id,state,event_type,damage_property,damage_crops,begin_lat,begin_lon,end_lat,end_lon,event_narrative,storm_duration,begin_day,end_day,year,end_timestamp
22-Jan-2016 11:30:00,616743,SOUTH CAROLINA,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"A tenth of an inch of freezing rain was reported in Dillon.  A large tree limb was down on Hwy 301 South near the Church of God.",02:30:00,22,22,2016,22-Jan-0016 14:00:00
20-Jan-2016 06:55:00,616521,WYOMING,High Wind,0.00K,0.00K,NaN,NaN,NaN,NaN,"The WYDOT sensor at Bordeaux measured a peak wind gust of 61 mph.",00:00:00,20,20,2016,20-Jan-0016 06:55:00
22-Jan-2016 04:00:00,616576,CALIFORNIA,Dense Fog,0.00K,0.00K,NaN,NaN,NaN,NaN,"A spotter reported visibility of 300 yards at El Toro Rd and Aliso Creek in Aliso Viejo.",03:00:00,22,22,2016,22-Jan-0016 07:00:00
03-Jan-2016 20:00:00,606929,MICHIGAN,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"Lake effect snow showers accumulated to between 2 and 6 inches during the evening hours of January 3rd through mid-morning January 4th, heaviest across northern and eastern portions of the county. Reduced visibilities and slick roadways led to a few accidents and school delays.",13:00:00,3,4,2016,04-Jan-0016 09:00:00
03-Jan-2016 20:00:00,606930,MICHIGAN,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"Lake effect snow showers accumulated to between 2 and 5 inches during the evening hours of January 3rd through mid-morning January 4th, heaviest across western portions of the county. Reduced visibilities and slick roadways led to a few accidents and school delays.",13:00:00,3,4,2016,04-Jan-0016 09:00:00
22-Jan-2016 00:00:00,616604,NORTH CAROLINA,Winter Storm,0.00K,0.00K,NaN,NaN,NaN,NaN,"A couple tenths of an inch of freezing rain accrual was reported across the county. In addition, snowfall/sleet amounts of around one half of an inch fell.",41:00:00,22,23,2016,23-Jan-0016 17:00:00
04-Jul-2016 18:45:00,640341,MISSISSIPPI,Thunderstorm Wind,0.00K,0.00K,33.76,-90.76,33.76,-90.76,"A 59 mph wind gust was measured at the Cleveland AWOS.",00:00:00,4,4,2016,04-Jul-0016 18:45:00
04-Jul-2016 14:40:00,640343,MISSISSIPPI,Thunderstorm Wind,2.00K,0.00K,32.07,-90.16,32.07,-90.16,"A tree was blown down on Morris Road.",00:00:00,4,4,2016,04-Jul-0016 14:40:00
06-Jul-2016 15:50:00,640351,MISSISSIPPI,Thunderstorm Wind,15.00K,0.00K,31.57,-89.06,31.57,-89.06,"A tree fell on a home around 2273 Highway 15 South.",00:00:00,6,6,2016,06-Jul-0016 15:50:00
03-Jan-2016 21:00:00,606933,INDIANA,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"Lake effect snow showers accumulated to between 2 and 4 inches during the late evening hours of January 3rd through mid-morning January 4th, heaviest across northwest portions of the county. Reduced visibilities and slick roadways led to a few accidents and school delays across the region.",12:00:00,3,4,2016,04-Jan-0016 09:00:00
16-May-2016 06:04:00,625422,MISSOURI,Heavy Rain,0.00K,0.00K,37.32,-93.58,37.32,-93.58,"A 24 hour storm total rainfall of 3.81 inches was reported near Ash Grove.",24:00:00,16,17,2016,17-May-0016 06:04:00
21-Jan-2016 11:32:00,610036,TEXAS,Hail,0.00K,0.00K,31.6519,-94.6559,31.6519,-94.6559,"Quarter size hail fell at the intersection of North Street and Highway 224 on the north side of Nacogdoches.",00:00:00,21,21,2016,21-Jan-0016 11:32:00
12-Jun-2016 19:30:00,641675,NEBRASKA,Flash Flood,0.00K,0.00K,41.7891,-103.7149,41.794,-103.7051,"Flash flooding washed out portions of County Road 19 north of Carter Canyon Road.",04:00:00,12,12,2016,12-Jun-0016 23:30:00
15-Feb-2016 18:40:00,618598,ALABAMA,Thunderstorm Wind,0.00K,0.00K,31.5274,-85.7593,31.5274,-85.7593,"A tree was blown down onto County Road 5 near the intersection with County Road 245.",00:00:00,15,15,2016,15-Feb-0016 18:40:00
17-Jun-2016 13:30:00,643426,ALABAMA,Thunderstorm Wind,0.00K,0.00K,33.98,-86.52,33.98,-86.52,"Several trees uprooted along Highway 231 between the cities of Cleveland and Oneonta.",00:03:00,17,17,2016,17-Jun-0016 13:33:00
17-Jun-2016 13:43:00,643447,ALABAMA,Thunderstorm Wind,0.00K,0.00K,33.57,-87.11,33.57,-87.11,"Several trees uprooted and power pole downed causing structural damage to a building.",00:01:00,17,17,2016,17-Jun-0016 13:44:00
07-Feb-2016 20:00:00,619176,NEBRASKA,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"Northerly winds gusting to near 50 mph combined with existing snow cover to cause areas of blowing snow, with visibilities lowering to below a half mile at times. New snow of less than a half inch fell during this time.",22:00:00,7,8,2016,08-Feb-0016 18:00:00
19-Feb-2016 04:30:00,619311,SOUTH DAKOTA,High Wind,,0.00K,NaN,NaN,NaN,NaN,"Westerly winds behind a cold front reach sustained speed of 40 to 45 mph for a few hours. The high winds caused spotty power line and traffic light damage.",04:30:00,19,19,2016,19-Feb-0016 09:00:00
15-Jan-2016 13:16:00,610437,FLORIDA,Funnel Cloud,,,26.72,-80.44,26.72,-80.44,"Law enforcement reported a funnel cloud near the intersection of US 98 and Conners Highway.",00:00:00,15,15,2016,15-Jan-0016 13:16:00
24-Jan-2016 17:00:00,617103,PUERTO RICO,Flood,0.00K,0.00K,17.9955,-66.6144,17.9956,-66.6138,"Flooding reported in Plaza del Caribe. Flood waters reached the doors of the vehicles in the parking lot.",01:30:00,24,24,2016,24-Jan-0016 18:30:00
10-Jun-2016 11:00:00,640673,SOUTH DAKOTA,Excessive Heat,0.00K,0.00K,NaN,NaN,NaN,NaN,"Temperatures reaching daytime highs of 95 to 100 after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",55:00:00,10,12,2016,12-Jun-0016 18:00:00
17-Jun-2016 14:23:00,643506,ALABAMA,Thunderstorm Wind,0.00K,0.00K,33.374,-85.3931,33.374,-85.3931,"Woodland High School lunchroom roof lifted off along with numerous trees uprooted and power lines downed in the town of Woodland.  Trees uprooted across Randolph County.",00:02:00,17,17,2016,17-Jun-0016 14:25:00
10-Jun-2016 11:00:00,640677,SOUTH DAKOTA,Excessive Heat,0.00K,0.00K,NaN,NaN,NaN,NaN,"Temperatures reaching daytime highs of 95 to 100 after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",55:00:00,10,12,2016,12-Jun-0016 18:00:00
10-Jun-2016 11:00:00,640678,SOUTH DAKOTA,Excessive Heat,0.00K,0.00K,NaN,NaN,NaN,NaN,"Temperatures reaching daytime highs of 95 to 100 after a period of cool weather were accompanied by humid conditions, with the heat index rising to a little above 100 degrees. An unknown number of people suffered from heat stress, heat exhaustion, or dehydration, as reported by hospital emergency rooms.",55:00:00,10,12,2016,12-Jun-0016 18:00:00
17-Jun-2016 19:40:00,639733,IOWA,Thunderstorm Wind,5.00K,0.00K,43.2,-96.3,43.2,-96.3,"Thunderstorm winds caused tree damage, including several branches blown down. Tree debris damaged power lines and caused a power outage.",00:00:00,17,17,2016,17-Jun-0016 19:40:00
12-Jan-2016 00:00:00,607815,INDIANA,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"Reports of slide-offs and accidents, along with school delays, were common on January 12th due to snow and blowing snow. Snow accumulations across the country generally ranged between 2 and 3 inches. The accumulating snow combined with temperatures falling into the teens and reduced visibilities created difficult driving conditions.",12:00:00,12,12,2016,12-Jan-0016 12:00:00
12-Jan-2016 00:00:00,607819,INDIANA,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"Reports of slide-offs and accidents, along with school delays, were common on January 12th due to snow and blowing snow. Snow accumulations across the country generally ranged between 2 and 3 inches. The accumulating snow combined with temperatures falling into the teens and reduced visibilities created difficult driving conditions.",12:00:00,12,12,2016,12-Jan-0016 12:00:00
24-Jul-2016 19:42:00,655991,ILLINOIS,Thunderstorm Wind,0.00K,0.00K,41.1866,-87.6167,41.1866,-87.6167,"Six utility poles bent on 4000N between 6000E and 8000E and a half dozen trees downed.  Radar indications are this was a microburst.",00:00:00,24,24,2016,24-Jul-0016 19:42:00
24-Feb-2016 03:20:00,618631,FLORIDA,Thunderstorm Wind,0.00K,0.00K,30.121,-84.3151,30.121,-84.3151,"A tree was blown down along Shell Point Road and Spring Creek Highway.",00:00:00,24,24,2016,24-Feb-0016 03:20:00
31-Jul-2016 06:00:00,640938,NEW JERSEY,Heavy Rain,0.00K,0.00K,39.95,-74.14,39.95,-74.14,"Heavy rain fell from thunderstorms.",00:00:00,31,31,2016,31-Jul-0016 06:00:00
30-Jul-2016 14:05:00,640949,NEW JERSEY,Thunderstorm Wind,,,40.84,-74.46,40.84,-74.46,"Trees were taken down at the intersection of 202 and route 10 in Morris Plains due to thunderstorm winds.",00:00:00,30,30,2016,30-Jul-0016 14:05:00
15-Feb-2016 20:20:00,618652,GEORGIA,Thunderstorm Wind,0.00K,0.00K,31.88,-85.1,31.88,-85.1,"There were 2 reports of trees down in Quitman county.",00:00:00,15,15,2016,15-Feb-0016 20:20:00
15-Feb-2016 20:57:00,618653,GEORGIA,Thunderstorm Wind,0.00K,0.00K,31.6402,-84.7788,31.6402,-84.7788,"Trees were blown down on Highway 216.",00:00:00,15,15,2016,15-Feb-0016 20:57:00
24-Feb-2016 04:55:00,618656,GEORGIA,Thunderstorm Wind,0.00K,0.00K,30.91,-83.32,30.91,-83.32,"Trees were blown down along Val Del Road.",00:00:00,24,24,2016,24-Feb-0016 04:55:00
21-Jan-2016 10:45:00,613479,TEXAS,Hail,0.00K,0.00K,33.07,-96.07,33.07,-96.07,"A public report indicated pea to penny sized hail near Majors Field in Greenville, TX.",00:00:00,21,21,2016,21-Jan-0016 10:45:00
12-Jan-2016 00:00:00,607825,INDIANA,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"Reports of slide-offs and accidents, along with school delays, were common on January 12th due to snow and blowing snow. Snow accumulations across the country generally ranged between 1 and 3 inches. The accumulating snow combined with temperatures falling into the teens and reduced visibilities created difficult driving conditions.",12:00:00,12,12,2016,12-Jan-0016 12:00:00
26-May-2016 14:29:00,642193,NEBRASKA,Hail,0.00K,0.00K,42.32,-103.1875,42.32,-103.1875,"Golf ball size hail was reported six miles west of Hemingford.",00:02:00,26,26,2016,26-May-0016 14:31:00
10-Jan-2016 20:30:00,617297,MAINE,Flood,0.00K,0.00K,43.6802,-70.3587,43.6791,-70.3564,"Heavy rain and snow melt combined to cause minor flooding on the Presumpscot River at Westbrook (flood stage 15.0 ft.), which crested at 17.17 ft.",13:55:00,10,11,2016,11-Jan-0016 10:25:00
30-Jul-2016 13:55:00,640950,NEW JERSEY,Thunderstorm Wind,,,40.79,-74.49,40.79,-74.49,"Trees and wires down on Western Ave in Morristown due to thunderstorm winds.",00:00:00,30,30,2016,30-Jul-0016 13:55:00
31-Jul-2016 07:42:00,640951,NEW JERSEY,Heavy Rain,,,39.93,-74.3,39.93,-74.3,"Heavy rain fell from thunderstorms.",00:00:00,31,31,2016,31-Jul-0016 07:42:00
10-May-2016 18:00:00,627315,KENTUCKY,Thunderstorm Wind,,,37.58,-83.65,37.58,-83.65,"Trees and power lines were blown down on Highway 52.",00:00:00,10,10,2016,10-May-0016 18:00:00
15-Jan-2016 15:33:00,610440,FLORIDA,Thunderstorm Wind,,,25.69,-80.17,25.69,-80.17,"Downed tree blocking the road along the 500 block of Ridgewood Road. Radar estimated winds in excess of 60 mph in the vicinity.",00:00:00,15,15,2016,15-Jan-0016 15:33:00
15-Jan-2016 05:20:00,608590,FLORIDA,Thunderstorm Wind,0.00K,0.00K,29.7092,-85.1999,29.7092,-85.1999,"A tree was blown down on County Road 58 near the border of Franklin and Gulf counties.",00:00:00,15,15,2016,15-Jan-0016 05:20:00
15-Jan-2016 07:30:00,608594,FLORIDA,Thunderstorm Wind,0.00K,0.00K,30.03,-83.63,30.03,-83.63,"A tree was blown down at Courtney Grade Road near Puckett Road.",00:00:00,15,15,2016,15-Jan-0016 07:30:00
01-Jul-2016 14:45:00,635647,NEW JERSEY,Thunderstorm Wind,0.00K,0.00K,39.93,-74.89,39.93,-74.89,"A tree was taken down due to thunderstorm wind gusts.",00:00:00,1,1,2016,01-Jul-0016 14:45:00
12-Jan-2016 09:00:00,615797,OHIO,Winter Weather,,0.00K,NaN,NaN,NaN,NaN,"Near Lake Darby, 3.4 inches of snow was measured. A social media post from north of Grove City showed that 3 inches of snow fell there. The Port Columbus International Airport recorded 2.3 inches of snow.",07:00:00,12,12,2016,12-Jan-0016 16:00:00
10-Jan-2016 16:00:00,614529,MARYLAND,High Wind,,,NaN,NaN,NaN,NaN,"Reported by EW8188 in Frederick.",00:00:00,10,10,2016,10-Jan-0016 16:00:00
13-Jan-2016 01:40:00,611629,OREGON,High Wind,0.00K,0.00K,NaN,NaN,NaN,NaN,"The Squaw Peak RAWS recorded a gust to 77 mph at 13/0239 PST.",00:59:00,13,13,2016,13-Jan-0016 02:39:00
08-Jul-2016 15:00:00,635787,NEW JERSEY,Hail,,,40.85,-74.69,40.85,-74.69,"Hail from a thunderstorm was estimated at .75 inches.",00:00:00,8,8,2016,08-Jul-0016 15:00:00
15-Jan-2016 15:45:00,614972,GEORGIA,Strong Wind,1.00K,0.00K,NaN,NaN,NaN,NaN,"Liberty County dispatch reported power lines down at the intersection of Highway 84 and Leroy Coffer Highway due to gusty winds.",00:02:00,15,15,2016,15-Jan-0016 15:47:00
15-Jan-2016 15:45:00,614973,GEORGIA,Strong Wind,1.00K,0.00K,NaN,NaN,NaN,NaN,"Liberty County dispatch reported a tree and a power line down at the intersection of Highway 17 and Phillips Road due to gusty winds.",00:02:00,15,15,2016,15-Jan-0016 15:47:00
01-Jan-2016 02:30:00,610495,CALIFORNIA,Extreme Cold/Wind Chill,0.00K,0.00K,NaN,NaN,NaN,NaN,"The Juniper Creek RAWS recorded wind chill temperatures ranging from -16F to -24F during this interval.",05:30:00,1,1,2016,01-Jan-0016 08:00:00
17-Jan-2016 02:14:00,611634,OREGON,High Wind,0.00K,0.00K,NaN,NaN,NaN,NaN,"The Flynn Prairie RAWS recorded several gusts exceeding 57 mph during this interval.  The peak gust was 67 mph at 17/0713 PST.",04:59:00,17,17,2016,17-Jan-0016 07:13:00
06-Jan-2016 06:56:00,616158,ALASKA,High Wind,0.00K,0.00K,NaN,NaN,NaN,NaN,"Dutch Harbor ASOS experienced a peak gust to 82 knots during this time.",04:00:00,6,6,2016,06-Jan-0016 10:56:00
18-Jul-2016 15:30:00,639927,DELAWARE,Thunderstorm Wind,,,39.73,-75.53,39.73,-75.53,"Several large trees were taken down due to thunderstorm winds.",00:00:00,18,18,2016,18-Jul-0016 15:30:00
14-Jul-2016 14:30:00,636360,NEW JERSEY,Thunderstorm Wind,,,40.79,-74.48,40.79,-74.48,"Thunderstorm winds took down numerous trees.",00:00:00,14,14,2016,14-Jul-0016 14:30:00
12-Jan-2016 09:00:00,615802,OHIO,Winter Weather,,0.00K,NaN,NaN,NaN,NaN,"Three inchesof snow was measured 5 miles south of Heath. A spotter measured 2.6 inches of snow in Johnstown.",07:00:00,12,12,2016,12-Jan-0016 16:00:00
12-Jan-2016 09:00:00,615812,OHIO,Winter Weather,,0.00K,NaN,NaN,NaN,NaN,"Northeast of Troy, a spotter measured 2.8 inches of snow. Southwest of town, ODOT measured 2 inches.",07:00:00,12,12,2016,12-Jan-0016 16:00:00
12-Jan-2016 17:25:00,614531,WEST VIRGINIA,High Wind,,,NaN,NaN,NaN,NaN,"Reported by DW3148 Falling Waters.",00:00:00,12,12,2016,12-Jan-0016 17:25:00
09-Jan-2016 07:55:00,614538,WEST VIRGINIA,Dense Fog,,,NaN,NaN,NaN,NaN,"W99 reported reduced visibilities of one quarter mile or less.",02:40:00,9,9,2016,09-Jan-0016 10:35:00
21-Jan-2016 21:32:00,611124,OREGON,High Surf,0.00K,0.00K,NaN,NaN,NaN,NaN,"The Umpqua Offshore buoy indicated heavy swell that likely generated high surf along the southern Oregon coast.",10:30:00,21,22,2016,22-Jan-0016 08:02:00
28-Jan-2016 15:50:00,611125,OREGON,High Surf,0.00K,0.00K,NaN,NaN,NaN,NaN,"The Port Orford buoy indicated heavy swell that likely generated high surf along the southern Oregon coast.",14:00:00,28,29,2016,29-Jan-0016 05:50:00
28-Jan-2016 15:50:00,611126,OREGON,High Surf,0.00K,0.00K,NaN,NaN,NaN,NaN,"The Port Orford buoy indicated heavy swell that likely generated high surf along the southern Oregon coast.",14:00:00,28,29,2016,29-Jan-0016 05:50:00
16-Jan-2016 07:50:00,611122,OREGON,High Surf,0.00K,0.00K,NaN,NaN,NaN,NaN,"Offshore buoys indicated heavy swell that likely generated high surf along the southern Oregon coast.",12:42:00,16,16,2016,16-Jan-0016 20:32:00
15-Jan-2016 04:12:00,608589,FLORIDA,Thunderstorm Wind,2.00K,0.00K,29.855,-85.25,29.855,-85.25,"A power line was blown down at Highway 71 and Industrial Road.  Monetary damage was estimated.",00:00:00,15,15,2016,15-Jan-0016 04:12:00
18-Jul-2016 17:45:00,639935,ATLANTIC NORTH,Marine Thunderstorm Wind,,,38.7,-75.07,38.7,-75.07,"Weatherflow measured thunderstorm wind gust of 64 mph.",00:00:00,18,18,2016,18-Jul-0016 17:45:00
01-Jul-2016 15:00:00,635630,NEW JERSEY,Hail,,,40,-74.75,40,-74.75,"An NWS Employee measured hail to the size of 1.25 inches during a thunderstorm.",00:00:00,1,1,2016,01-Jul-0016 15:00:00
23-Jan-2016 23:44:00,614932,MASSACHUSETTS,Coastal Flood,0.00K,0.00K,NaN,NaN,NaN,NaN,"In Plymouth, Warren Avenue was closed at the entrance to Plymouth Beach due to coastal flooding.",01:00:00,23,24,2016,24-Jan-0016 00:44:00
19-Jan-2016 12:00:00,608353,WASHINGTON,Heavy Snow,0.00K,0.00K,NaN,NaN,NaN,NaN,"A Coop observer reported 4 inches of snow new snow in Waterville, WA. The new snow fell between noon on the 19th and 8am on the 20th of January 2015.",20:00:00,19,20,2016,20-Jan-0016 08:00:00
21-Jan-2016 05:14:00,615391,LOUISIANA,Hail,0.00K,0.00K,31.14,-93.27,31.14,-93.27,"Several pictures of golf ball size hail was posted to social media.",00:00:00,21,21,2016,21-Jan-0016 05:14:00
20-Jul-2016 02:26:00,640064,DELAWARE,Thunderstorm Wind,0.00K,0.00K,38.7,-75.08,38.7,-75.08,"A measured wind gust of 56 knots occurred with a thunderstorm at a weatherflow site.",00:00:00,20,20,2016,20-Jul-0016 02:26:00
20-Jan-2016 20:00:00,608438,KANSAS,Winter Storm,0.00K,0.00K,NaN,NaN,NaN,NaN,"EM reported 5-6 inches of snow in Marysville early Thursday morning.  The southwest half of Marshall county received 5-7 inches of snow from this storm.",14:00:00,20,21,2016,21-Jan-0016 10:00:00
18-Jul-2016 18:20:00,637232,ARIZONA,Thunderstorm Wind,50.00K,0.00K,33.4402,-112.0323,33.4402,-112.0323,"Isolated thunderstorms developed and moved north across the greater Phoenix metropolitan area during the late afternoon and early evening hours on July 18th. One of the stronger storms moved across Phoenix Sky Harbor airport and generated gusty and damaging winds. According to a county official with the city of Phoenix, at 1825MST damaging thunderstorm outflow winds pulled the roof off of an apartment complex located at the intersection of 26th Street and Van Buren Street. The apartment complex was about 1 mile northwest of the airport. Peak wind gusts were estimated to be about 70 knots. No injuries were reported.",00:05:00,18,18,2016,18-Jul-0016 18:25:00
20-Jan-2016 02:00:00,615866,OHIO,Winter Weather,,0.00K,NaN,NaN,NaN,NaN,"Near Circleville, an inch of snow was measured.",13:00:00,20,20,2016,20-Jan-0016 15:00:00
23-Jun-2016 04:43:00,635472,OHIO,Thunderstorm Wind,1.00K,0.00K,39.81,-82.22,39.81,-82.22,"Trees were blown down east of Somerset.",00:00:00,23,23,2016,23-Jun-0016 04:43:00
12-Jan-2016 09:00:00,615767,OHIO,Winter Weather,,0.00K,NaN,NaN,NaN,NaN,"Three inches of snow was measured near Wapakoneta.",07:00:00,12,12,2016,12-Jan-0016 16:00:00
20-Jan-2016 23:00:00,608978,WASHINGTON,Heavy Snow,0.00K,0.00K,NaN,NaN,NaN,NaN,"A Coop Observer reported 14.3 inches of new snow from this passing storm system. Other new snow amounts associated with this storm system include 8.2 inches at Mazama and 5 inches 12 miles northwest of Entiat, WA. The snow started near 10 pm Wednesday, reached warning criteria amounts near 10am on Thursday the 21st before diminishing substantially early Friday morning of January 22,2016.",32:00:00,20,22,2016,22-Jan-0016 07:00:00
12-Jan-2016 09:00:00,615789,OHIO,Winter Weather,,0.00K,NaN,NaN,NaN,NaN,"Two and a half inches of snow was measured near Greenville.",07:00:00,12,12,2016,12-Jan-0016 16:00:00
12-Jan-2016 09:00:00,615794,OHIO,Winter Weather,,0.00K,NaN,NaN,NaN,NaN,"A report from east of Pickerington showed that 2 inches of snow had fallen.",07:00:00,12,12,2016,12-Jan-0016 16:00:00
17-Feb-2016 17:00:00,617481,IDAHO,Heavy Snow,0.00K,0.00K,NaN,NaN,NaN,NaN,"Heavy SNOTEL amounts were:  9 inches at Dollarhide, 11 inches at Galena Summit, 9 inches at Hyndman, and 10 inches at Swede Peak.",35:00:00,17,19,2016,19-Feb-0016 04:00:00
